var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
21,0,2100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0021_iter0000_d000021.csv,uniform,uniform,0.7487935096134025,1.4067489071079347,1.071114287798975,1.4980374956606666,0.25,0.25
22,0,2200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0022_iter0000_d000022.csv,uniform,uniform,0.5689595799685432,1.3560960739500283,1.092742392862456,1.499767220887069,0.25,0.25
23,0,2300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0023_iter0000_d000023.csv,uniform,uniform,0.5088237829792216,1.4193872643980847,1.0981195040066345,1.4999195339142015,0.25,0.25
24,0,2400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0024_iter0000_d000024.csv,uniform,uniform,0.5892584073394987,1.486020396778929,1.0889935555720522,1.4980449674039038,0.25,0.25
25,0,2500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0025_iter0000_d000025.csv,uniform,uniform,0.7879927542846994,1.2604947889201816,1.0801880578718308,1.4984849839510797,0.25,0.25
26,0,2600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0026_iter0000_d000026.csv,uniform,uniform,0.6596781633753755,1.296982751559781,1.044275282897453,1.4961559594480756,0.25,0.25
27,0,2700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0027_iter0000_d000027.csv,uniform,uniform,0.5243064267130608,1.3457176891587648,1.0614373246948998,1.4625311690596832,0.25,0.25
28,0,2800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0028_iter0000_d000028.csv,uniform,uniform,0.9315318636960442,1.3342259605651574,1.075795100235643,1.4882063737355014,0.25,0.25
29,0,2900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0029_iter0000_d000029.csv,uniform,uniform,1.0574625324782039,1.4602735145363632,1.0841317279612384,1.4851899831626223,0.25,0.25
30,0,3000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0030_iter0000_d000030.csv,uniform,uniform,0.7065859872824751,1.275871538085335,1.0966062080784071,1.4985143059626245,0.25,0.25
31,0,3100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0031_iter0000_d000031.csv,uniform,uniform,0.6553187559025594,1.16278741311417,1.0888118320659181,1.4913388971622261,0.25,0.25
32,0,3200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0032_iter0000_d000032.csv,uniform,uniform,0.5747328235011702,1.1261835061323107,1.0586123064812734,1.4815448343668578,0.25,0.25
33,0,3300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0033_iter0000_d000033.csv,uniform,uniform,0.9858264655476667,1.4498179859637492,1.0288421214431211,1.4582229492521877,0.25,0.25
34,0,3400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0034_iter0000_d000034.csv,uniform,uniform,0.9908725825825464,1.459241614821759,1.0959077642697443,1.4974194541997277,0.25,0.25
35,0,3500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0035_iter0000_d000035.csv,uniform,uniform,0.8315669063127724,1.3909958171675119,1.084829120827506,1.4870360822981292,0.25,0.25
36,0,3600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0036_iter0000_d000036.csv,uniform,uniform,0.743906202048876,1.4679369446868646,1.0043066888568204,1.4830341769056767,0.25,0.25
37,0,3700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0037_iter0000_d000037.csv,uniform,uniform,0.7492304224227349,1.440300415810666,1.0009954560807293,1.437136684439069,0.25,0.25
38,0,3800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0038_iter0000_d000038.csv,uniform,uniform,0.547178022299384,1.307957703066054,1.0273849098599557,1.4784080533080048,0.25,0.25
39,0,3900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0039_iter0000_d000039.csv,uniform,uniform,1.0662808561652546,1.4705570202771072,1.0864778295400774,1.487281913934272,0.25,0.25
40,0,4000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0040_iter0000_d000040.csv,uniform,uniform,0.7284623049865337,1.2881395690533985,1.0488849546833465,1.4987968705191121,0.25,0.25
41,0,4100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0041_iter0000_d000041.csv,uniform,uniform,0.965414712861097,1.4069823697076331,1.02698367855008,1.4900055408290878,0.25,0.25
42,0,4200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0042_iter0000_d000042.csv,uniform,uniform,1.028784303642614,1.465154623069152,1.0344295730962325,1.499666728349108,0.25,0.25
43,0,4300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0043_iter0000_d000043.csv,uniform,uniform,0.6895661272206202,1.1645574765081828,1.0880098121304072,1.4977498661668815,0.25,0.25
44,0,4400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0044_iter0000_d000044.csv,uniform,uniform,0.9007336433428108,1.4917132359177883,1.092571457721442,1.498129853363087,0.25,0.25
45,0,4500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0045_iter0000_d000045.csv,uniform,uniform,1.0164208457286068,1.43707716126566,1.0141246556901031,1.4716664477089496,0.25,0.25
46,0,4600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0046_iter0000_d000046.csv,uniform,uniform,0.9287711219928517,1.3573754075560482,1.0395557273104876,1.494575475060852,0.25,0.25
47,0,4700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0047_iter0000_d000047.csv,uniform,uniform,0.8368404605301338,1.3890350735610155,1.0194129772890794,1.4618035441848976,0.25,0.25
48,0,4800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0048_iter0000_d000048.csv,uniform,uniform,0.8140608364369519,1.2394910190199153,1.0981942693126707,1.4992260558830186,0.25,0.25
49,0,4900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0049_iter0000_d000049.csv,uniform,uniform,0.5038453295985861,1.3644637594910234,1.0978265713840147,1.4991086117832795,0.25,0.25
50,0,5000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0050_iter0000_d000050.csv,uniform,uniform,0.691808981769599,1.1683479471785803,1.067252663391687,1.4736419110437244,0.25,0.25
51,0,5100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0051_iter0000_d000051.csv,uniform,uniform,0.8466127355107156,1.3992124729818287,1.0962423093124383,1.496513859827754,0.25,0.25
52,0,5200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0052_iter0000_d000052.csv,uniform,uniform,0.7999836941951711,1.4232250710882364,1.0177226740474659,1.4496517670298354,0.25,0.25
53,0,5300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0053_iter0000_d000053.csv,uniform,uniform,0.5377372990729828,1.3458730340907872,1.0087767886759487,1.444818323079868,0.25,0.25
54,0,5400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0054_iter0000_d000054.csv,uniform,uniform,1.0241135786724394,1.4599547610201995,1.0912621933640887,1.4979546290380255,0.25,0.25
55,0,5500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0055_iter0000_d000055.csv,uniform,uniform,1.0491943760670597,1.4556671654327233,1.0073562905330633,1.4138715755366282,0.25,0.25
56,0,5600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0056_iter0000_d000056.csv,uniform,uniform,1.0213125766083917,1.4712059095332122,1.0496571693798853,1.4578904078804997,0.25,0.25
57,0,5700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0057_iter0000_d000057.csv,uniform,uniform,0.9042400626363643,1.3664951265616048,1.0710879863265945,1.4843977858894317,0.25,0.25
58,0,5800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0058_iter0000_d000058.csv,uniform,uniform,0.8044819163267163,1.4378424203257172,1.0092745475523381,1.4617826746242946,0.25,0.25
59,0,5900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0059_iter0000_d000059.csv,uniform,uniform,0.6183409683775212,1.4075873336745799,1.048884603612926,1.4994221574840725,0.25,0.25
60,0,6000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0060_iter0000_d000060.csv,uniform,uniform,0.6097659948054313,1.4818707249475804,1.080091703660861,1.4896727802430025,0.25,0.25
61,0,6100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0061_iter0000_d000061.csv,uniform,uniform,0.9881204385077813,1.4555669096722215,1.0655121063991382,1.497023376207481,0.25,0.25
62,0,6200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0062_iter0000_d000062.csv,uniform,uniform,0.5391622498467749,1.4074551555592865,1.0381814779966239,1.4583062268286477,0.25,0.25
63,0,6300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0063_iter0000_d000063.csv,uniform,uniform,1.0964160627259907,1.4992158004844842,1.048553513877959,1.470296259809407,0.25,0.25
64,0,6400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0064_iter0000_d000064.csv,uniform,uniform,1.0265173435230777,1.4328967309551326,1.0708418756913867,1.4938521443080983,0.25,0.25
65,0,6500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0065_iter0000_d000065.csv,uniform,uniform,0.979517827829669,1.4183476324879856,1.0796639182746055,1.484246215883645,0.25,0.25
66,0,6600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0066_iter0000_d000066.csv,uniform,uniform,0.7173847702907414,1.2771067756335166,1.0541409983630166,1.4593053486353875,0.25,0.25
67,0,6700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0067_iter0000_d000067.csv,uniform,uniform,0.7441686803835837,1.1442756753411258,1.07443807263474,1.4962136628274867,0.25,0.25
68,0,6800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0068_iter0000_d000068.csv,uniform,uniform,0.5833590074721186,1.3469635858331155,1.082110308839464,1.4996749143083075,0.25,0.25
69,0,6900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0069_iter0000_d000069.csv,uniform,uniform,1.0062743374212362,1.4460239987734271,1.0979688708509658,1.4999471589663662,0.25,0.25
70,0,7000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0070_iter0000_d000070.csv,uniform,uniform,0.8022061875203474,1.4265779047448461,1.0913837667673163,1.4954863609924585,0.25,0.25
71,0,7100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0071_iter0000_d000071.csv,uniform,uniform,1.018271744658251,1.4756097195651003,1.0293924255974558,1.483594490365596,0.25,0.25
72,0,7200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0072_iter0000_d000072.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.0391380426304664,1.44362606504427,0.25,0.25
73,0,7300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0073_iter0000_d000073.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.0423737442970449,1.4761600383918003,0.25,0.25
74,0,7400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0074_iter0000_d000074.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.0684050448075033,1.494432379914337,0.25,0.25
75,0,7500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0075_iter0000_d000075.csv,uniform,uniform,1.0380807393582558,1.474199485381265,1.00402182209046,1.4723090310759277,0.25,0.25
76,0,7600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0076_iter0000_d000076.csv,uniform,uniform,0.8414155125580149,1.4549952375019535,1.0532160473474343,1.4912628205999312,0.25,0.25
77,0,7700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0077_iter0000_d000077.csv,uniform,uniform,1.0982061758434951,1.4988350095323058,1.0171021440020673,1.4495711451252162,0.25,0.25
78,0,7800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0078_iter0000_d000078.csv,uniform,uniform,0.9518299939194059,1.4169105474236239,1.0588380109429216,1.4640803389704877,0.25,0.25
79,0,7900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0079_iter0000_d000079.csv,uniform,uniform,0.9356741065603882,1.3816988974838131,1.0190617560404018,1.4889074135506633,0.25,0.25
80,0,8000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0080_iter0000_d000080.csv,uniform,uniform,0.8386476926723565,1.365272609152352,1.0898823765248484,1.490752617967094,0.25,0.25
81,0,8100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0081_iter0000_d000081.csv,uniform,uniform,0.9176926702045357,1.3774862456717227,1.017540974998508,1.473184213747133,0.25,0.25
82,0,8200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0082_iter0000_d000082.csv,uniform,uniform,0.7176931705177617,1.243814600297922,1.094367776522919,1.495490269316237,0.25,0.25
83,0,8300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0083_iter0000_d000083.csv,uniform,uniform,0.8073041947026411,1.2143327578109089,1.0163368091136957,1.4902464392582175,0.25,0.25
84,0,8400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0084_iter0000_d000084.csv,uniform,uniform,0.9735485289516058,1.4439611958008864,1.022245339599136,1.4656128134752586,0.25,0.25
85,0,8500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0085_iter0000_d000085.csv,uniform,uniform,0.5072879156681676,1.3298878567767038,1.071675068056373,1.4899742493814088,0.25,0.25
86,0,8600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0086_iter0000_d000086.csv,uniform,uniform,0.8668032105651208,1.2839936459817556,1.0246405969050976,1.4679253837605728,0.25,0.25
87,0,8700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0087_iter0000_d000087.csv,uniform,uniform,0.7365120596173386,1.497100539786166,1.0923745357375183,1.4935336665658185,0.25,0.25
88,0,8800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0088_iter0000_d000088.csv,uniform,uniform,0.8539763555897184,1.4252617332867816,1.0136543414300887,1.440645618445127,0.25,0.25
89,0,8900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0089_iter0000_d000089.csv,uniform,uniform,0.9295507081552967,1.48314394455475,1.0341742650206136,1.4499029104613947,0.25,0.25
90,0,9000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0090_iter0000_d000090.csv,uniform,uniform,0.9930752016381288,1.4556243567664464,1.047658842170577,1.4610660308701444,0.25,0.25
91,0,9100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0091_iter0000_d000091.csv,uniform,uniform,0.5435950091889926,0.95354988506877,1.0579970180564096,1.4660242194217876,0.25,0.25
92,0,9200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0092_iter0000_d000092.csv,uniform,uniform,1.0853197870560924,1.486897575655422,1.045208878832711,1.4668327315938836,0.25,0.25
93,0,9300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0093_iter0000_d000093.csv,uniform,uniform,0.6393868851713186,1.3842735919111888,1.064370476208031,1.490228876914791,0.25,0.25
94,0,9400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0094_iter0000_d000094.csv,uniform,uniform,0.5496851455378968,1.1438050870093293,1.0519833074334233,1.4724730454035764,0.25,0.25
95,0,9500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0095_iter0000_d000095.csv,uniform,uniform,0.5243705371236471,1.0360584567714566,1.0945024648304627,1.495396197609796,0.25,0.25
96,0,9600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0096_iter0000_d000096.csv,uniform,uniform,1.0112313994776652,1.4842113645252237,1.0391293757078108,1.4675427799700367,0.25,0.25
97,0,9700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0097_iter0000_d000097.csv,uniform,uniform,0.9944010845899516,1.466280822304617,1.0836943736429072,1.4960474605008949,0.25,0.25
98,0,9800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0098_iter0000_d000098.csv,uniform,uniform,0.9147628876643629,1.483879574698287,1.082280713309459,1.4854535764063208,0.25,0.25
99,0,9900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0099_iter0000_d000099.csv,uniform,uniform,0.9489345650487471,1.3620291168271956,1.0425856240294022,1.465364886045473,0.25,0.25
100,0,10000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0100_iter0000_d000100.csv,uniform,uniform,0.6213008563852908,1.4702752286811998,1.0094776678361168,1.4099211743071214,0.25,0.25
101,0,10100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0101_iter0000_d000101.csv,uniform,uniform,0.693752482198387,1.496240064758942,1.026469512838844,1.4875508668643413,0.25,0.25
102,0,10200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0102_iter0000_d000102.csv,uniform,uniform,0.6038681822122793,1.2947891412897714,1.0958409335179393,1.498820959695775,0.25,0.25
103,0,10300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0103_iter0000_d000103.csv,uniform,uniform,1.0883047851070917,1.4950243485863373,1.0983334706553423,1.4997284340965624,0.25,0.25
104,0,10400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0104_iter0000_d000104.csv,uniform,uniform,0.966948935661157,1.4851634607690303,1.0631491517261618,1.47628148755486,0.25,0.25
105,0,10500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0105_iter0000_d000105.csv,uniform,uniform,0.8169694640341958,1.2810759924206419,1.0777544123881706,1.4815379085967328,0.25,0.25
106,0,10600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0106_iter0000_d000106.csv,uniform,uniform,0.8463187693919545,1.3822662693291186,1.067190280347769,1.4921416324492545,0.25,0.25
107,0,10700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0107_iter0000_d000107.csv,uniform,uniform,0.5658967316383454,1.299679741798291,1.0413955882465193,1.477390502081983,0.25,0.25
108,0,10800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0108_iter0000_d000108.csv,uniform,uniform,0.9163907258878972,1.4238902076368596,1.0732886076858716,1.4871792063443205,0.25,0.25
109,0,10900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0109_iter0000_d000109.csv,uniform,uniform,0.7777206854775631,1.2701403588606939,1.0229151669996708,1.4765124137325358,0.25,0.25
110,0,11000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0110_iter0000_d000110.csv,uniform,uniform,0.9174268116874746,1.3531166773409566,1.0971837416611112,1.499073875642753,0.25,0.25
111,0,11100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0111_iter0000_d000111.csv,uniform,uniform,0.8187296739258958,1.455327339340448,1.0486520433303155,1.4730908398973857,0.25,0.25
112,0,11200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0112_iter0000_d000112.csv,uniform,uniform,0.6549646400465221,1.1244504502087382,1.0711620578880918,1.4955044811261962,0.25,0.25
113,0,11300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0113_iter0000_d000113.csv,uniform,uniform,0.9066792668575754,1.3779801128639375,1.0575722091219053,1.4814765557330554,0.25,0.25
114,0,11400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0114_iter0000_d000114.csv,uniform,uniform,1.0619396500845766,1.4766946662447962,1.0164782652066005,1.4897212217548346,0.25,0.25
115,0,11500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0115_iter0000_d000115.csv,uniform,uniform,1.036837098132121,1.4398856931728208,1.0198224030839482,1.4708380973865185,0.25,0.25
116,0,11600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0116_iter0000_d000116.csv,uniform,uniform,0.9733070933809028,1.4501707304838893,1.0191589196126558,1.428669191655321,0.25,0.25
117,0,11700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0117_iter0000_d000117.csv,uniform,uniform,0.8035835804391102,1.4453142552956195,1.0217067181072126,1.4275891033662524,0.25,0.25
118,0,11800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0118_iter0000_d000118.csv,uniform,uniform,0.8306269974759828,1.2822973586047703,1.006742372048427,1.4788551942406822,0.25,0.25
119,0,11900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0119_iter0000_d000119.csv,uniform,uniform,0.9927359636467535,1.435463042680545,1.0294076360168285,1.4489702547113024,0.25,0.25
120,0,12000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0120_iter0000_d000120.csv,uniform,uniform,0.7165828554970105,1.3377791366625975,1.0527820078112478,1.4695608826721396,0.25,0.25
121,0,12100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0121_iter0000_d000121.csv,uniform,uniform,0.8824525875429089,1.4294640459613264,1.0558278947975035,1.4729355265295667,0.25,0.25
122,0,12200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0122_iter0000_d000122.csv,uniform,uniform,0.8743416691634807,1.4079094632410671,1.0340323857380667,1.454033833185329,0.25,0.25
123,0,12300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0123_iter0000_d000123.csv,uniform,uniform,0.827449327411572,1.3943434802304941,1.061079843892181,1.475979958962492,0.25,0.25
124,0,12400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0124_iter0000_d000124.csv,uniform,uniform,0.8394643443297531,1.4962924825754722,1.0428024519043952,1.4910208265874587,0.25,0.25
125,0,12500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0125_iter0000_d000125.csv,uniform,uniform,0.5487942147841741,1.4312250916090457,1.0941706155529887,1.4956971215742394,0.25,0.25
126,0,12600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0126_iter0000_d000126.csv,uniform,uniform,0.5072608494033156,1.193558846113118,1.0182712257662279,1.4976814571861854,0.25,0.25
127,0,12700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0127_iter0000_d000127.csv,uniform,uniform,1.038619061070529,1.4975855737655022,1.0603869657740754,1.4807940310200298,0.25,0.25
128,0,12800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0128_iter0000_d000128.csv,uniform,uniform,0.9996307096281386,1.4651065123891633,1.0248557676367245,1.4950619747893374,0.25,0.25
129,0,12900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0129_iter0000_d000129.csv,uniform,uniform,0.7638196699793188,1.4238740581018923,1.0500937956988488,1.4592444098271449,0.25,0.25
130,0,13000000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0130_iter0000_d000130.csv,uniform,uniform,0.677556108205648,1.3202124288672958,1.014300208426428,1.4154775400465274,0.25,0.25
131,0,13100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0131_iter0000_d000131.csv,uniform,uniform,0.7603347346099589,1.4192266392690596,1.0614157273742888,1.473922679509077,0.25,0.25
132,0,13200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0132_iter0000_d000132.csv,uniform,uniform,0.930344563577296,1.4125451051107378,1.0999501352257028,1.4999888318688994,0.25,0.25
133,0,13300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0133_iter0000_d000133.csv,uniform,uniform,0.9983788647630555,1.4247545192543853,1.0152294962848813,1.4321245890522738,0.25,0.25
134,0,13400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0134_iter0000_d000134.csv,uniform,uniform,0.7593589786077597,1.3338179778205599,1.0194609347732235,1.4822769575571562,0.25,0.25
