var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
62,0,6200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0062_iter0000_d000062.csv,uniform,uniform,0.5391622498467749,1.4074551555592865,1.0381814779966239,1.4583062268286477,0.25,0.25
63,0,6300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0063_iter0000_d000063.csv,uniform,uniform,1.0964160627259907,1.4992158004844842,1.048553513877959,1.470296259809407,0.25,0.25
64,0,6400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0064_iter0000_d000064.csv,uniform,uniform,1.0265173435230777,1.4328967309551326,1.0708418756913867,1.4938521443080983,0.25,0.25
65,0,6500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0065_iter0000_d000065.csv,uniform,uniform,0.979517827829669,1.4183476324879856,1.0796639182746055,1.484246215883645,0.25,0.25
66,0,6600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0066_iter0000_d000066.csv,uniform,uniform,0.7173847702907414,1.2771067756335166,1.0541409983630166,1.4593053486353875,0.25,0.25
67,0,6700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0067_iter0000_d000067.csv,uniform,uniform,0.7441686803835837,1.1442756753411258,1.07443807263474,1.4962136628274867,0.25,0.25
68,0,6800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0068_iter0000_d000068.csv,uniform,uniform,0.5833590074721186,1.3469635858331155,1.082110308839464,1.4996749143083075,0.25,0.25
69,0,6900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0069_iter0000_d000069.csv,uniform,uniform,1.0062743374212362,1.4460239987734271,1.0979688708509658,1.4999471589663662,0.25,0.25
70,0,7000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0070_iter0000_d000070.csv,uniform,uniform,0.8022061875203474,1.4265779047448461,1.0913837667673163,1.4954863609924585,0.25,0.25
71,0,7100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0071_iter0000_d000071.csv,uniform,uniform,1.018271744658251,1.4756097195651003,1.0293924255974558,1.483594490365596,0.25,0.25
72,0,7200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0072_iter0000_d000072.csv,uniform,uniform,0.8424108715156995,1.2665843628010605,1.0391380426304664,1.44362606504427,0.25,0.25
73,0,7300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0073_iter0000_d000073.csv,uniform,uniform,0.7857001779301974,1.3203901005193812,1.0423737442970449,1.4761600383918003,0.25,0.25
74,0,7400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0074_iter0000_d000074.csv,uniform,uniform,0.5736143961056441,1.4651369076710512,1.0684050448075033,1.494432379914337,0.25,0.25
75,0,7500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0075_iter0000_d000075.csv,uniform,uniform,1.0380807393582558,1.474199485381265,1.00402182209046,1.4723090310759277,0.25,0.25
76,0,7600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0076_iter0000_d000076.csv,uniform,uniform,0.8414155125580149,1.4549952375019535,1.0532160473474343,1.4912628205999312,0.25,0.25
77,0,7700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0077_iter0000_d000077.csv,uniform,uniform,1.0982061758434951,1.4988350095323058,1.0171021440020673,1.4495711451252162,0.25,0.25
78,0,7800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0078_iter0000_d000078.csv,uniform,uniform,0.9518299939194059,1.4169105474236239,1.0588380109429216,1.4640803389704877,0.25,0.25
79,0,7900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0079_iter0000_d000079.csv,uniform,uniform,0.9356741065603882,1.3816988974838131,1.0190617560404018,1.4889074135506633,0.25,0.25
80,0,8000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0080_iter0000_d000080.csv,uniform,uniform,0.8386476926723565,1.365272609152352,1.0898823765248484,1.490752617967094,0.25,0.25
81,0,8100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0081_iter0000_d000081.csv,uniform,uniform,0.9176926702045357,1.3774862456717227,1.017540974998508,1.473184213747133,0.25,0.25
82,0,8200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0082_iter0000_d000082.csv,uniform,uniform,0.7176931705177617,1.243814600297922,1.094367776522919,1.495490269316237,0.25,0.25
83,0,8300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0083_iter0000_d000083.csv,uniform,uniform,0.8073041947026411,1.2143327578109089,1.0163368091136957,1.4902464392582175,0.25,0.25
84,0,8400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0084_iter0000_d000084.csv,uniform,uniform,0.9735485289516058,1.4439611958008864,1.022245339599136,1.4656128134752586,0.25,0.25
85,0,8500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0085_iter0000_d000085.csv,uniform,uniform,0.5072879156681676,1.3298878567767038,1.071675068056373,1.4899742493814088,0.25,0.25
86,0,8600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0086_iter0000_d000086.csv,uniform,uniform,0.8668032105651208,1.2839936459817556,1.0246405969050976,1.4679253837605728,0.25,0.25
87,0,8700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0087_iter0000_d000087.csv,uniform,uniform,0.7365120596173386,1.497100539786166,1.0923745357375183,1.4935336665658185,0.25,0.25
88,0,8800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0088_iter0000_d000088.csv,uniform,uniform,0.8539763555897184,1.4252617332867816,1.0136543414300887,1.440645618445127,0.25,0.25
89,0,8900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0089_iter0000_d000089.csv,uniform,uniform,0.9295507081552967,1.48314394455475,1.0341742650206136,1.4499029104613947,0.25,0.25
90,0,9000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0090_iter0000_d000090.csv,uniform,uniform,0.9930752016381288,1.4556243567664464,1.047658842170577,1.4610660308701444,0.25,0.25
91,0,9100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0091_iter0000_d000091.csv,uniform,uniform,0.5435950091889926,0.95354988506877,1.0579970180564096,1.4660242194217876,0.25,0.25
92,0,9200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0092_iter0000_d000092.csv,uniform,uniform,1.0853197870560924,1.486897575655422,1.045208878832711,1.4668327315938836,0.25,0.25
93,0,9300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0093_iter0000_d000093.csv,uniform,uniform,0.6393868851713186,1.3842735919111888,1.064370476208031,1.490228876914791,0.25,0.25
94,0,9400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0094_iter0000_d000094.csv,uniform,uniform,0.5496851455378968,1.1438050870093293,1.0519833074334233,1.4724730454035764,0.25,0.25
95,0,9500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0095_iter0000_d000095.csv,uniform,uniform,0.5243705371236471,1.0360584567714566,1.0945024648304627,1.495396197609796,0.25,0.25
96,0,9600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0096_iter0000_d000096.csv,uniform,uniform,1.0112313994776652,1.4842113645252237,1.0391293757078108,1.4675427799700367,0.25,0.25
97,0,9700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0097_iter0000_d000097.csv,uniform,uniform,0.9944010845899516,1.466280822304617,1.0836943736429072,1.4960474605008949,0.25,0.25
98,0,9800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0098_iter0000_d000098.csv,uniform,uniform,0.9147628876643629,1.483879574698287,1.082280713309459,1.4854535764063208,0.25,0.25
99,0,9900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0099_iter0000_d000099.csv,uniform,uniform,0.9489345650487471,1.3620291168271956,1.0425856240294022,1.465364886045473,0.25,0.25
100,0,0,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0100_iter0000_d000100.csv,uniform,uniform,1.519138699714327,2.0758473610710073,1.0655576382979115,1.490918342391659,0.25,0.25
101,0,100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0101_iter0000_d000101.csv,uniform,uniform,1.801232382720436,2.473934191702334,1.9706172412274878,2.8297497992946568,0.25,0.25
102,0,200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0102_iter0000_d000102.csv,uniform,uniform,1.3697999863446766,2.4525898829632213,2.3053656865944516,2.706172542711844,0.25,0.25
103,0,300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0103_iter0000_d000103.csv,uniform,uniform,1.8718468425401111,2.2795094975911594,2.167448714287911,2.6434287788221025,0.25,0.25
104,0,400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0104_iter0000_d000104.csv,uniform,uniform,1.8810862757598186,2.3996195680161803,1.4795390248598157,2.353143560902239,0.25,0.25
105,0,500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0105_iter0000_d000105.csv,uniform,uniform,0.5453114738327407,1.1385332578010858,2.0729990635098083,2.814068542196068,0.25,0.25
106,0,600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0106_iter0000_d000106.csv,uniform,uniform,1.4846161783700063,2.120725137985333,2.595535897262738,2.999914446983372,0.25,0.25
107,0,700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0107_iter0000_d000107.csv,uniform,uniform,1.5968671751691115,2.3241345882751934,2.1015147689135043,2.695386354820217,0.25,0.25
108,0,800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0108_iter0000_d000108.csv,uniform,uniform,0.716154408035858,2.114582867266963,1.8405669159611615,2.4761748603148925,0.25,0.25
109,0,900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0109_iter0000_d000109.csv,uniform,uniform,1.2773365741308624,2.4090856832053307,2.49446962553,2.9322278866222753,0.25,0.25
110,0,1000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0110_iter0000_d000110.csv,uniform,uniform,1.4144477291676174,2.0351060211311656,1.9508800483195148,2.5702249666929986,0.25,0.25
111,0,1100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0111_iter0000_d000111.csv,uniform,uniform,1.126590400845058,2.393192000967969,1.3634521496534076,2.534052873778564,0.25,0.25
112,0,1200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0112_iter0000_d000112.csv,uniform,uniform,0.6344245497318157,2.2547273713421125,2.2593572919818934,2.7408967472597983,0.25,0.25
113,0,1300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0113_iter0000_d000113.csv,uniform,uniform,1.9023747692971262,2.313949290687317,1.5377872968730566,2.0974160556278996,0.25,0.25
114,0,1400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0114_iter0000_d000114.csv,uniform,uniform,1.220542986638859,2.320875951052713,1.3690275343899958,1.8330643236254924,0.25,0.25
115,0,1500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0115_iter0000_d000115.csv,uniform,uniform,1.1472829437144452,1.7364097071135864,1.145204872990595,2.389469600170006,0.25,0.25
116,0,1600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0116_iter0000_d000116.csv,uniform,uniform,0.9779138125102762,2.13194998312895,1.3192247103491412,2.9258599023419727,0.25,0.25
117,0,1700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0117_iter0000_d000117.csv,uniform,uniform,1.0841762691917256,1.591340877667418,2.006573042463535,2.9567715480566807,0.25,0.25
118,0,1800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0118_iter0000_d000118.csv,uniform,uniform,1.2046034475452543,2.459340484602014,1.7998333019002353,2.540087086583224,0.25,0.25
119,0,1900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0119_iter0000_d000119.csv,uniform,uniform,1.4923415232246047,2.4970203498404206,2.518309879900425,2.9558910225818105,0.25,0.25
120,0,2000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0120_iter0000_d000120.csv,uniform,uniform,1.7123661524932663,2.305184025782302,1.8468994563148327,2.838675094742431,0.25,0.25
121,0,2100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0121_iter0000_d000121.csv,uniform,uniform,1.1634493589690733,2.2513304189544927,2.1378286047836,2.9685999305706656,0.25,0.25
122,0,2200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0122_iter0000_d000122.csv,uniform,uniform,0.6838922132494483,2.116256197200075,2.483878285799296,2.996275534193102,0.25,0.25
123,0,2300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0123_iter0000_d000123.csv,uniform,uniform,0.5235300879445909,2.2850327050615595,2.569912064106151,2.998712542627225,0.25,0.25
124,0,2400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0124_iter0000_d000124.csv,uniform,uniform,0.7380224195719967,2.4627210580771437,2.423896889152833,2.9687194784624595,0.25,0.25
125,0,2500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0125_iter0000_d000125.csv,uniform,uniform,1.2679806780925316,1.8613194371204838,2.283008925949293,2.975759743217276,0.25,0.25
126,0,2600000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0126_iter0000_d000126.csv,uniform,uniform,0.9258084356676681,1.9586206708260825,1.7084045263592504,2.938495351169208,0.25,0.25
127,0,2700000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0127_iter0000_d000127.csv,uniform,uniform,0.5648171379014955,2.0885805044233723,1.9829971951183947,2.400498704954928,0.25,0.25
128,0,2800000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0128_iter0000_d000128.csv,uniform,uniform,1.6507516365227846,2.0579358948404196,2.212721603770285,2.811301979768019,0.25,0.25
129,0,2900000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0129_iter0000_d000129.csv,uniform,uniform,1.98656675327521,2.394062705430302,2.3461076473798133,2.7630397306019536,0.25,0.25
130,0,3000000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0130_iter0000_d000130.csv,uniform,uniform,1.0508959660866002,1.9023241015608927,2.5456993292545125,2.976228895401989,0.25,0.25
131,0,3100000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0131_iter0000_d000131.csv,uniform,uniform,0.9141833490734916,1.6007664349711201,2.4209893130546876,2.861422354595618,0.25,0.25
132,0,3200000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0132_iter0000_d000132.csv,uniform,uniform,0.6992875293364536,1.5031560163528284,1.9377969037003724,2.7047173498697257,0.25,0.25
133,0,3300000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0133_iter0000_d000133.csv,uniform,uniform,1.7955372414604445,2.3661812959033313,1.4614739430899368,2.3315671880349997,0.25,0.25
134,0,3400000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0134_iter0000_d000134.csv,uniform,uniform,1.8089935535534567,2.391310972858024,2.5345242283159077,2.958711267195643,0.25,0.25
135,0,3500000,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0135_iter0000_d000135.csv,uniform,uniform,1.3841784168340596,2.209322179113365,2.357265933240096,2.792577316770065,0.25,0.25
